label,Anatomy,,,IsomapClustering,Random_TreesClustering,SpectralClustering,t-SNEClustering,LouvainClustering
4478,10.306644346972615,2.5735539400257164,25.427657237661474,3,2,2,1,1
6527,10.30664434697271,2.573553940026135,25.42765723766134,3,2,1,1,1
4482,10.306644346972575,2.5735539400259846,25.427657237661432,3,2,1,1,1
6535,10.306644346972577,2.5735539400257568,25.42765723766152,2,2,2,2,1
4488,10.30664434697265,2.5735539400262883,25.427657237661386,3,2,1,1,1
4492,10.306644346972607,2.5735539400258114,25.427657237661474,3,2,1,1,1
4493,10.306644346972565,2.573553940025905,25.427657237661432,3,2,2,14,1
2446,10.306644346972691,2.5735539400262972,25.427657237661386,3,2,1,1,1
405,10.306644346972677,2.5735539400259118,25.427657237661432,2,2,2,2,1
412,10.306644346972554,2.5735539400257355,25.427657237661474,3,2,2,1,1
415,10.306644346972591,2.5735539400258904,25.427657237661474,1,2,2,1,1
2464,10.306644346972664,2.573553940026107,25.427657237661432,3,2,2,1,1
6560,10.306644346972558,2.573553940025672,25.427657237661474,3,2,1,1,1
421,10.306644346972565,2.5735539400256573,25.427657237661567,3,2,1,1,1
2469,10.306644346972588,2.5735539400255587,25.427657237661474,3,2,2,1,1
427,10.306644346972783,2.5735539400262715,25.427657237661386,3,2,1,1,1
6571,10.306644346972694,2.573553940026093,25.427657237661474,3,2,1,1,1
2480,10.306644346972616,2.573553940025714,25.427657237661474,3,2,1,2,1
4530,10.306644346972657,2.5735539400259486,25.427657237661474,2,2,2,2,1
6588,10.306644346972705,2.573553940026065,25.427657237661432,3,2,2,1,1
2494,10.306644346972691,2.573553940026301,25.427657237661432,1,2,2,1,1
6591,10.306644346972735,2.5735539400262257,25.427657237661386,3,2,1,1,1
6592,10.306644346972698,2.5735539400262044,25.42765723766134,1,2,2,1,1
6594,10.306644346972586,2.5735539400259912,25.427657237661432,1,2,2,1,1
6595,10.306644346972472,2.5735539400255756,25.427657237661567,3,2,1,1,1
4548,10.306644346972645,2.5735539400259664,25.427657237661432,3,2,1,1,1
2501,10.306644346972686,2.5735539400262155,25.42765723766134,3,2,1,2,1
4550,10.306644346972679,2.5735539400261196,25.42765723766134,3,2,2,1,1
4551,10.306644346972547,2.573553940025872,25.427657237661432,3,2,1,2,1
6598,10.30664434697259,2.573553940026015,25.427657237661474,3,2,1,2,1
457,10.306644346972622,2.5735539400261254,25.42765723766134,3,2,2,1,1
458,10.306644346972668,2.5735539400262826,25.427657237661386,3,2,1,1,1
2507,10.30664434697266,2.573553940025894,25.427657237661432,1,2,2,1,1
6603,10.30664434697258,2.5735539400256937,25.42765723766152,3,2,2,2,1
4557,10.306644346972655,2.5735539400261476,25.42765723766134,3,2,1,2,1
6605,10.306644346972648,2.5735539400258314,25.427657237661474,3,2,1,1,1
2514,10.306644346972718,2.573553940026152,25.427657237661386,3,2,1,1,1
4562,10.30664434697262,2.573553940026094,25.427657237661432,2,2,2,2,1
469,10.30664434697259,2.5735539400260046,25.427657237661432,3,2,1,2,1
470,10.306644346972757,2.573553940026171,25.42765723766134,3,2,2,1,1
472,10.30664434697269,2.573553940026298,25.427657237661386,3,2,2,1,1
2521,10.306644346972774,2.573553940026276,25.427657237661386,3,2,1,1,1
2522,10.306644346972607,2.5735539400258536,25.427657237661474,3,2,2,1,1
4569,10.306644346972732,2.5735539400260405,25.427657237661432,3,2,1,1,1
6616,10.30664434697257,2.573553940025722,25.42765723766152,3,2,2,1,1
2525,10.30664434697269,2.573553940026017,25.427657237661432,3,2,1,2,1
2534,10.306644346972663,2.5735539400261196,25.42765723766134,3,2,2,2,1
2545,10.306644346972679,2.5735539400259073,25.427657237661474,3,2,1,1,1
499,10.30664434697253,2.5735539400256897,25.427657237661474,3,2,2,1,1
2547,10.306644346972632,2.5735539400257363,25.42765723766152,3,2,2,1,1
502,10.306644346972535,2.573553940025608,25.427657237661613,3,2,1,2,1
6648,10.306644346972593,2.5735539400259824,25.427657237661432,3,2,1,1,1
505,10.30664434697269,2.5735539400259904,25.427657237661432,3,2,1,1,1
508,10.30664434697269,2.573553940025932,25.427657237661474,3,2,1,1,1
514,10.306644346972538,2.573553940025589,25.427657237661474,3,2,2,2,1
6658,10.30664434697273,2.5735539400261085,25.427657237661386,1,2,2,2,1
522,10.306644346972718,2.5735539400260383,25.427657237661386,3,2,1,1,1
2572,10.306644346972503,2.5735539400256937,25.427657237661474,2,2,2,2,1
6668,10.306644346972645,2.573553940025866,25.427657237661474,3,2,1,1,1
528,10.30664434697261,2.5735539400259455,25.427657237661474,3,2,1,1,1
2576,10.30664434697256,2.5735539400257377,25.427657237661474,3,2,1,1,1
530,10.306644346972686,2.573553940025998,25.427657237661432,3,2,1,2,1
6677,10.306644346972652,2.5735539400260863,25.427657237661386,3,2,2,1,1
6678,10.306644346972602,2.573553940025979,25.427657237661432,1,2,1,12,1
4635,10.306644346972616,2.5735539400260192,25.427657237661432,3,2,1,1,1
4637,10.306644346972597,2.5735539400259957,25.427657237661432,1,2,1,1,1
542,10.30664434697273,2.573553940026142,25.427657237661386,3,2,1,1,1
543,10.306644346972575,2.5735539400256457,25.427657237661474,3,2,1,1,1
6685,10.306644346972762,2.5735539400262035,25.427657237661386,3,2,2,1,1
6692,10.306644346972671,2.573553940026199,25.42765723766134,3,2,1,1,1
6693,10.306644346972696,2.5735539400259633,25.427657237661432,1,2,2,8,1
4652,10.30664434697269,2.5735539400263105,25.427657237661432,3,2,2,1,1
6700,10.306644346972655,2.5735539400257075,25.427657237661474,3,2,2,1,1
561,10.306644346972769,2.573553940026242,25.427657237661386,3,2,2,1,1
4658,10.306644346972627,2.573553940026037,25.427657237661386,3,2,2,1,1
564,10.306644346972607,2.5735539400258305,25.427657237661432,1,2,2,12,1
2612,10.306644346972584,2.5735539400258594,25.427657237661474,3,2,1,2,1
2614,10.306644346972547,2.573553940025645,25.42765723766152,3,2,1,1,1
567,10.306644346972758,2.573553940026144,25.427657237661432,3,2,1,1,1
2618,10.306644346972663,2.5735539400260334,25.427657237661386,3,2,2,1,1
6717,10.3066443469726,2.573553940025559,25.42765723766152,10,2,1,1,1
2625,10.306644346972773,2.573553940026172,25.42765723766134,3,2,1,1,1
579,10.306644346972583,2.573553940025903,25.427657237661432,3,2,1,1,1
4675,10.306644346972528,2.5735539400256067,25.42765723766152,3,2,1,2,1
4678,10.306644346972659,2.573553940026257,25.427657237661386,3,2,1,2,1
6726,10.306644346972632,2.573553940025905,25.427657237661432,3,2,1,1,1
6727,10.306644346972597,2.573553940025931,25.427657237661474,2,2,2,2,1
2636,10.306644346972645,2.573553940026286,25.427657237661386,3,2,1,2,1
6732,10.306644346972655,2.573553940026278,25.427657237661432,10,2,1,1,1
6738,10.306644346972584,2.573553940025695,25.42765723766152,2,2,2,2,1
6747,10.30664434697277,2.5735539400262573,25.427657237661386,3,2,1,1,1
604,10.306644346972597,2.5735539400259753,25.427657237661432,3,2,1,1,1
605,10.306644346972659,2.573553940026219,25.42765723766134,3,2,1,2,1
4702,10.306644346972558,2.5735539400255636,25.42765723766152,3,2,2,1,1
6751,10.306644346972513,2.573553940025647,25.427657237661567,3,2,2,1,1
2658,10.306644346972718,2.5735539400261587,25.427657237661386,3,2,2,1,1
4716,10.306644346972652,2.573553940026244,25.427657237661386,3,2,1,1,1
6765,10.306644346972671,2.573553940026075,25.427657237661432,3,2,1,1,1
622,10.30664434697267,2.5735539400262972,25.427657237661386,1,2,1,1,1
4718,10.306644346972686,2.5735539400262626,25.427657237661432,3,2,1,1,1
6767,10.306644346972538,2.573553940025611,25.427657237661567,1,2,2,1,1
6774,10.306644346972522,2.573553940025802,25.427657237661567,1,2,1,1,1
4728,10.306644346972536,2.573553940025802,25.42765723766152,3,2,1,1,1
2684,10.306644346972728,2.573553940026104,25.42765723766134,3,2,1,2,1
638,10.306644346972641,2.573553940026143,25.42765723766134,3,2,2,2,1
639,10.306644346972748,2.5735539400261875,25.427657237661386,2,2,2,2,1
4741,10.306644346972698,2.573553940026287,25.427657237661386,3,2,1,1,1
648,10.30664434697278,2.5735539400261698,25.42765723766134,3,2,1,1,1
658,10.30664434697275,2.573553940026257,25.42765723766134,3,2,1,1,1
2707,10.306644346972565,2.5735539400259233,25.427657237661474,3,2,1,1,1
6812,10.306644346972632,2.5735539400259206,25.427657237661474,3,2,1,1,1
4768,10.306644346972535,2.573553940025781,25.42765723766152,3,2,1,1,1
677,10.306644346972705,2.5735539400259886,25.427657237661432,3,2,1,2,1
678,10.306644346972544,2.573553940025817,25.427657237661567,3,2,1,1,1
4777,10.306644346972567,2.5735539400258562,25.427657237661474,3,2,1,2,1
686,10.306644346972655,2.5735539400259486,25.427657237661474,3,2,1,1,1
6832,10.306644346972723,2.573553940026264,25.427657237661386,3,2,1,1,1
692,10.306644346972522,2.5735539400256737,25.427657237661567,3,2,2,2,1
2741,10.306644346972663,2.5735539400262883,25.427657237661386,1,2,2,1,1
6839,10.306644346972739,2.573553940026076,25.427657237661432,1,2,2,1,1
4792,10.306644346972625,2.573553940025789,25.427657237661567,3,2,1,1,1
2745,10.306644346972611,2.5735539400260583,25.427657237661432,3,2,1,2,1
698,10.306644346972718,2.5735539400262972,25.42765723766134,2,2,2,2,1
2746,10.306644346972494,2.5735539400256595,25.427657237661474,3,2,2,1,1
2748,10.306644346972739,2.5735539400262715,25.427657237661432,3,2,1,1,1
6845,10.306644346972522,2.5735539400257608,25.42765723766152,3,2,1,1,1
4799,10.306644346972622,2.5735539400258625,25.42765723766152,2,2,2,2,1
705,10.306644346972599,2.5735539400256573,25.427657237661474,3,2,1,1,1
707,10.306644346972575,2.573553940025558,25.42765723766152,3,2,1,1,1
6853,10.306644346972616,2.57355394002611,25.427657237661386,3,2,1,2,1
2759,10.30664434697269,2.57355394002621,25.427657237661386,3,2,1,1,1
4807,10.306644346972597,2.5735539400260237,25.427657237661432,3,2,1,1,1
4810,10.306644346972599,2.573553940025837,25.427657237661432,3,2,1,1,1
716,10.306644346972604,2.5735539400255645,25.42765723766152,3,2,2,1,1
2767,10.306644346972503,2.5735539400257155,25.427657237661474,3,2,2,1,1
724,10.306644346972705,2.5735539400259926,25.427657237661432,3,2,1,2,1
2772,10.30664434697257,2.573553940026247,25.42765723766056,3,2,1,1,1
727,10.306644346972684,2.573553940026082,25.427657237661432,3,2,1,1,1
728,10.306644346972517,2.57355394002556,25.427657237661567,3,2,1,1,1
2776,10.30664434697264,2.5735539400256884,25.42765723766152,3,2,2,1,1
4827,10.306644346972702,2.5735539400262146,25.427657237661386,1,2,2,12,1
734,10.306644346972643,2.573553940026048,25.427657237661432,1,2,2,1,1
6878,10.306644346972734,2.5735539400260885,25.427657237661386,2,2,2,2,1
2785,10.306644346972583,2.5735539400256022,25.427657237661567,1,2,1,1,1
4833,10.306644346972762,2.573553940026188,25.427657237661386,3,2,1,1,1
4837,10.30664434697262,2.573553940025788,25.427657237661567,3,2,1,1,1
748,10.306644346972632,2.5735539400258194,25.427657237661474,3,2,1,2,1
2797,10.306644346972732,2.5735539400261116,25.427657237661386,3,2,1,1,1
750,10.306644346972613,2.57355394002575,25.427657237661567,3,2,1,1,1
6895,10.306644346972567,2.5735539400258673,25.427657237661474,2,2,2,2,1
4851,10.306644346972485,2.5735539400256178,25.427657237661567,3,2,2,1,1
2812,10.306644346972696,2.5735539400259753,25.42765723766152,3,2,2,1,1
4861,10.306644346972597,2.5735539400257332,25.42765723766152,2,2,2,2,1
6909,10.306644346972748,2.5735539400261476,25.427657237661386,3,2,1,1,1
768,10.306644346972684,2.573553940026207,25.42765723766134,3,2,1,1,1
2817,10.306644346972632,2.5735539400258736,25.427657237661474,2,2,2,2,1
4870,10.30664434697258,2.573553940025915,25.427657237661474,3,2,1,1,1
2827,10.30664434697272,2.573553940026049,25.427657237661432,3,2,2,2,1
4875,10.306644346972558,2.5735539400256964,25.42765723766152,3,2,1,2,1
783,10.306644346972709,2.5735539400260925,25.427657237661432,2,2,2,2,1
784,10.306644346972487,2.5735539400256044,25.427657237661567,1,2,1,1,1
2841,10.306644346972654,2.5735539400260805,25.427657237661432,3,2,1,2,1
801,10.306644346972693,2.5735539400259486,25.427657237661432,3,2,1,1,1
6949,10.306644346972652,2.5735539400258953,25.427657237661432,3,2,2,2,1
4902,10.306644346972725,2.5735539400260157,25.427657237661386,1,2,1,1,1
2855,10.306644346972655,2.5735539400259864,25.427657237661386,3,2,2,1,1
4906,10.306644346972602,2.5735539400258713,25.42765723766152,3,2,1,1,1
2863,10.306644346972641,2.5735539400259833,25.427657237661432,3,2,2,2,1
4915,10.306644346972636,2.5735539400259233,25.427657237661432,3,2,1,2,1
6963,10.306644346972606,2.5735539400260414,25.427657237661432,2,2,2,2,1
4926,10.306644346972519,2.5735539400256426,25.42765723766152,2,2,2,2,1
2880,10.306644346972773,2.5735539400261755,25.42765723766134,3,2,1,1,1
2881,10.3066443469726,2.5735539400258283,25.427657237661474,3,2,1,1,1
2883,10.306644346972574,2.573553940025592,25.427657237661613,1,2,1,1,1
836,10.306644346972588,2.573553940025924,25.427657237661432,3,2,1,1,1
838,10.306644346972755,2.573553940026155,25.427657237661432,3,2,1,2,1
839,10.306644346972535,2.5735539400258123,25.427657237661567,1,2,2,3,1
2890,10.30664434697254,2.573553940025867,25.427657237661474,3,2,1,2,1
844,10.306644346972647,2.5735539400259677,25.427657237661432,3,2,1,1,1
2892,10.30664434697263,2.5735539400259295,25.427657237661474,3,2,2,1,1
4940,10.306644346972679,2.5735539400261778,25.427657237661386,3,2,1,1,1
4947,10.30664434697263,2.5735539400257332,25.42765723766152,3,2,2,1,1
6995,10.3066443469725,2.5735539400256005,25.42765723766152,3,2,1,2,1
853,10.306644346972686,2.5735539400263163,25.42765723766134,2,2,2,2,1
4950,10.306644346972508,2.5735539400257665,25.42765723766152,3,2,1,1,1
4951,10.306644346972595,2.5735539400258904,25.427657237661432,3,2,2,8,1
856,10.306644346972655,2.573553940026255,25.42765723766134,3,2,1,1,1
4952,10.306644346972611,2.5735539400259633,25.427657237661474,3,2,1,1,1
6996,10.306644346972595,2.57355394002565,25.427657237661474,3,2,2,1,1
6998,10.30664434697263,2.5735539400261387,25.42765723766134,5,2,2,1,1
7007,10.30664434697251,2.5735539400255676,25.427657237661567,3,2,2,1,1
4961,10.306644346972568,2.5735539400259206,25.427657237661474,3,2,1,1,1
7011,10.306644346972586,2.5735539400258025,25.427657237661567,3,2,1,1,1
4972,10.306644346972579,2.573553940025827,25.427657237661474,2,2,2,2,1
877,10.306644346972508,2.5735539400255645,25.427657237661567,1,2,2,16,1
878,10.30664434697264,2.5735539400261565,25.42765723766134,3,2,2,2,1
2925,10.306644346972664,2.5735539400261205,25.42765723766134,3,2,1,1,1
880,10.306644346972721,2.573553940026228,25.427657237661386,3,2,1,2,1
4979,10.306644346972682,2.5735539400259366,25.427657237661474,2,2,2,2,1
4980,10.306644346972721,2.573553940026151,25.427657237661386,3,2,1,2,1
7038,10.306644346972623,2.5735539400260907,25.427657237661432,3,2,2,1,1
897,10.30664434697262,2.5735539400258456,25.427657237661474,3,2,2,1,1
4993,10.30664434697251,2.573553940025698,25.427657237661474,3,2,1,2,1
901,10.306644346972655,2.5735539400258896,25.427657237661474,3,2,1,1,1
2951,10.306644346972574,2.5735539400255822,25.42765723766152,3,2,2,1,1
5002,10.306644346972597,2.5735539400259206,25.427657237661474,3,2,1,1,1
7050,10.306644346972591,2.5735539400256626,25.427657237661474,3,2,2,1,1
5005,10.306644346972552,2.5735539400257674,25.42765723766152,3,2,1,2,1
914,10.306644346972552,2.5735539400258345,25.427657237661474,2,2,2,2,1
2964,10.306644346972622,2.5735539400257084,25.427657237661474,7,2,2,1,1
2965,10.30664434697263,2.573553940025772,25.427657237661567,2,2,2,2,1
5019,10.306644346972597,2.573553940025763,25.427657237661567,3,2,1,1,1
5024,10.30664434697254,2.5735539400257643,25.42765723766152,1,2,1,1,1
7073,10.306644346972693,2.5735539400262724,25.42765723766134,1,2,1,1,1
7074,10.306644346972647,2.573553940026296,25.427657237661386,3,2,1,1,1
5038,10.306644346972718,2.5735539400261307,25.42765723766134,3,2,1,1,1
5039,10.306644346972734,2.5735539400261533,25.427657237661474,3,2,1,1,1
5041,10.306644346972593,2.5735539400255476,25.42765723766152,3,2,1,2,1
3004,10.306644346972572,2.573553940025828,25.427657237661474,3,2,1,1,1
5052,10.306644346972494,2.5735539400257053,25.427657237661474,3,2,1,1,1
7100,10.306644346972663,2.573553940025954,25.427657237661432,3,2,1,1,1
7106,10.306644346972705,2.573553940025924,25.427657237661474,2,2,2,2,1
3013,10.306644346972616,2.573553940025605,25.42765723766152,3,2,2,1,1
974,10.306644346972615,2.5735539400258594,25.427657237661432,3,2,1,1,1
5070,10.306644346972623,2.573553940025742,25.42765723766152,3,2,1,1,1
7121,10.306644346972693,2.5735539400262413,25.427657237661386,1,2,1,9,1
7136,10.30664434697264,2.5735539400261227,25.42765723766134,2,2,2,2,1
1000,10.306644346972655,2.5735539400260774,25.427657237661432,3,2,1,1,1
5096,10.306644346972705,2.573553940026048,25.427657237661386,3,2,1,1,1
5099,10.306644346972591,2.5735539400258345,25.427657237661432,3,2,1,2,1
1004,10.306644346972616,2.5735539400259824,25.427657237661432,3,2,1,1,1
5100,10.306644346972558,2.5735539400257275,25.427657237661474,3,2,1,1,1
1009,10.30664434697268,2.573553940026102,25.427657237661386,3,2,1,1,1
5113,10.306644346972574,2.573553940025657,25.427657237661474,3,2,2,1,1
3066,10.306644346972632,2.573553940025807,25.427657237661474,3,2,1,1,1
7168,10.30664434697255,2.5735539400257075,25.427657237661474,3,2,2,1,1
1025,10.30664434697262,2.573553940026112,25.427657237661386,1,2,2,1,1
5122,10.306644346972774,2.57355394002618,25.427657237661386,1,2,1,1,1
5131,10.306644346972586,2.5735539400257768,25.427657237661567,3,2,2,1,1
5135,10.306644346972677,2.573553940026084,25.427657237661432,3,2,1,1,1
3089,10.306644346972604,2.57355394002596,25.427657237661474,1,2,1,1,1
3093,10.306644346972707,2.5735539400261866,25.42765723766134,3,2,1,1,1
3095,10.306644346972615,2.5735539400260423,25.427657237661432,3,2,1,2,1
7194,10.306644346972483,2.5735539400257172,25.42765723766152,1,2,1,9,1
5147,10.306644346972591,2.573553940025674,25.42765723766152,3,2,1,1,1
7199,10.30664434697261,2.5735539400260405,25.427657237661386,1,2,2,1,1
3104,10.306644346972542,2.57355394002558,25.42765723766152,3,2,1,1,1
7210,10.306644346972595,2.5735539400256573,25.427657237661474,3,2,1,1,1
3120,10.306644346972751,2.5735539400262266,25.42765723766134,3,2,1,14,1
3128,10.30664434697264,2.573553940025704,25.427657237661474,2,2,2,2,1
3129,10.306644346972698,2.5735539400259992,25.427657237661432,1,2,1,9,1
3131,10.306644346972673,2.5735539400262573,25.42765723766134,1,2,2,1,1
7231,10.306644346972686,2.5735539400262226,25.427657237661386,3,2,1,1,1
1090,10.306644346972732,2.5735539400262,25.427657237661386,3,2,1,2,1
5189,10.306644346972513,2.573553940025629,25.427657237661613,3,2,1,1,1
7237,10.30664434697264,2.57355394002583,25.427657237661474,3,2,1,1,1
1098,10.30664434697272,2.5735539400261924,25.427657237661386,3,2,1,2,1
7246,10.306644346972552,2.5735539400257723,25.427657237661567,3,2,2,2,1
5199,10.306644346972664,2.573553940026246,25.427657237661386,3,2,1,1,1
3153,10.306644346972732,2.57355394002616,25.427657237661386,2,2,2,2,1
7251,10.306644346972622,2.5735539400259277,25.427657237661474,3,2,2,2,1
7252,10.306644346972668,2.573553940026114,25.427657237661386,3,2,2,1,1
7254,10.306644346972643,2.5735539400257776,25.42765723766152,1,2,2,1,1
1111,10.306644346972574,2.573553940025959,25.427657237661474,3,2,2,2,1
5208,10.306644346972664,2.5735539400260214,25.427657237661432,3,2,1,2,1
1113,10.306644346972542,2.573553940025802,25.42765723766152,3,2,2,1,1
3161,10.306644346972538,2.5735539400256204,25.427657237661613,3,2,2,2,1
1117,10.30664434697273,2.5735539400261476,25.427657237661432,1,2,1,1,1
1119,10.306644346972677,2.5735539400258736,25.427657237661432,3,2,1,2,1
5218,10.306644346972758,2.573553940026287,25.427657237661386,3,2,1,2,1
