label;Sample;superclass;region_name;hemisphere
61509;7;Uncalled;CA1;left
61510;7;Non neuron;CA1;left
61511;7;Uncalled;CA1;left
61512;7;PC CA1;CA1;left
61513;7;PC CA1;CA1;left
61514;7;Uncalled;CA1;left
61515;7;Uncalled;CA1;left
61516;7;Axo-axonic;CA1;left
61517;7;Non neuron;CA1;left
61518;7;Uncalled;CA1;left
61519;7;Uncalled;CA1;left
61520;7;PC CA1;CA1;left
61521;7;Non neuron;CA1;left
61522;7;Uncalled;CA1;left
61523;7;PC CA1;CA1;left
61524;7;PC CA1;CA1;left
61525;7;Uncalled;CA1;left
61526;7;Non neuron;CA1;left
61527;7;Non neuron;CA1;left
61528;7;Uncalled;CA1;left
61529;7;PC CA1;CA1;left
61530;7;Non neuron;CA1;left
61531;7;PC CA1;CA1;left
61532;7;Uncalled;CA1;left
61533;7;PC CA1;CA1;left
61534;7;Uncalled;CA1;left
61535;7;Uncalled;CA1;left
61536;7;PC CA1;CA1;left
61537;7;Uncalled;CA1;left
61538;7;Uncalled;CA1;left
61539;7;Uncalled;CA1;left
61540;7;Uncalled;CA1;left
61541;7;Axo-axonic;CA1;left
61542;7;Uncalled;CA1;left
61543;7;Uncalled;CA1;left
61544;7;Uncalled;CA1;left
61545;7;PC CA1;CA1;left
61546;7;Non neuron;CA1;left
61547;7;Uncalled;CA1;left
61548;7;Uncalled;CA1;left
61549;7;Non neuron;CA1;left
61550;7;O/LM;CA1;left
61551;7;PC CA1;CA1;left
61552;7;PC CA1;CA1;left
61553;7;Uncalled;CA1;left
61554;7;Non neuron;CA1;left
61555;7;PC CA1;CA1;left
61556;7;PC other;CA1;left
61557;7;Uncalled;CA1;left
61558;7;Uncalled;CA1;left
61559;7;Uncalled;CA1;left
61560;7;Uncalled;CA1;left
61561;7;Uncalled;CA1;left
61562;7;PC CA1;CA1;left
61563;7;Uncalled;CA1;left
61564;7;Uncalled;CA1;left
61565;7;Non neuron;CA1;left
61566;7;Uncalled;CA1;left
61567;7;Uncalled;CA1;left
61568;7;PC CA1;CA1;left
61569;7;Uncalled;CA1;left
61570;7;Uncalled;CA1;left
61571;7;Uncalled;CA1;left
61572;7;PC CA1;CA1;left
61573;7;PC CA1;CA1;left
61574;7;PC CA1;CA1;left
61575;7;Non neuron;CA1;left
61576;7;Uncalled;CA1;left
61577;7;Non neuron;CA1;left
61578;7;PC CA1;CA1;left
61579;7;Uncalled;CA1;left
61580;7;PC CA1;CA1;left
61581;7;Uncalled;CA1;left
61582;7;Uncalled;CA1;left
61583;7;Non neuron;CA1;left
61584;7;Uncalled;CA1;left
61585;7;Uncalled;CA1;left
61586;7;PC CA1;CA1;left
61587;7;Uncalled;CA1;left
61588;7;PC CA1;CA1;left
61589;7;Non neuron;CA1;left
61590;7;Uncalled;CA1;left
61591;7;Non neuron;CA1;left
61592;7;Non neuron;CA1;left
61593;7;Uncalled;CA1;left
61594;7;PC CA1;CA1;left
61595;7;Uncalled;CA1;left
61596;7;Uncalled;CA1;left
61597;7;Uncalled;CA1;left
61598;7;Non neuron;CA1;left
61599;7;Non neuron;CA1;left
61600;7;Uncalled;CA1;left
61601;7;PC CA1;CA1;left
61602;7;Uncalled;CA1;left
61603;7;Uncalled;CA1;left
61604;7;PC CA1;CA1;left
61605;7;PC CA1;CA1;left
61606;7;PC CA1;CA1;left
61607;7;PC CA1;CA1;left
61608;7;Uncalled;CA1;left
61609;7;Non neuron;CA1;left
61610;7;Uncalled;CA1;left
61611;7;Non neuron;CA1;left
61612;7;PC CA1;CA1;left
61613;7;Non neuron;CA1;left
61614;7;PC CA1;CA1;left
61615;7;O-Bi;CA1;left
61616;7;IS3;CA1;left
61617;7;Uncalled;CA1;left
61618;7;Uncalled;CA1;left
61619;7;Uncalled;CA1;left
61620;7;Uncalled;CA1;left
61621;7;Uncalled;CA1;left
61622;7;Non neuron;CA1;left
61623;7;Non neuron;CA1;left
61624;7;Uncalled;CA1;left
61625;7;Non neuron;CA1;left
61626;7;Uncalled;CA1;left
61627;7;Uncalled;CA1;left
61628;7;CGE NGF;CA1;left
61629;7;PC CA1;CA1;left
61630;7;Uncalled;CA1;left
61631;7;Non neuron;CA1;left
61632;7;Non neuron;CA1;left
61633;7;Uncalled;CA1;left
61634;7;Uncalled;CA1;left
61635;7;Non neuron;CA1;left
61636;7;PC CA1;CA1;left
61637;7;PC CA1;CA1;left
61638;7;Uncalled;CA1;left
61639;7;PC CA1;CA1;left
61640;7;Non neuron;CA1;left
61641;7;Uncalled;CA1;left
61642;7;Non neuron;CA1;left
61643;7;PC CA1;CA1;left
61644;7;Uncalled;CA1;left
61645;7;Uncalled;CA1;left
61646;7;PC CA1;CA1;left
61647;7;Uncalled;CA1;left
61648;7;Uncalled;CA1;left
61649;7;PC CA1;CA1;left
61650;7;Non neuron;CA1;left
61651;7;PC CA1;CA1;left
61652;7;Non neuron;CA1;left
61653;7;Non neuron;CA1;left
61654;7;Uncalled;CA1;left
61655;7;Non neuron;CA1;left
61656;7;Uncalled;CA1;left
61657;7;PC CA1;CA1;left
61658;7;Non neuron;CA1;left
61659;7;Non neuron;CA1;left
61660;7;Non neuron;CA1;left
61661;7;Uncalled;CA1;left
61662;7;Uncalled;CA1;left
61663;7;Uncalled;CA1;left
61664;7;PC CA1;CA1;left
61665;7;PC CA1;CA1;left
61666;7;Uncalled;CA1;left
61667;7;Uncalled;CA1;left
61668;7;Uncalled;CA1;left
61669;7;PC CA1;CA1;left
61670;7;PC CA1;CA1;left
61671;7;PC CA1;CA1;left
61672;7;Uncalled;CA1;left
61673;7;PC CA1;CA1;left
61674;7;PC CA1;CA1;left
61675;7;Non neuron;CA1;left
61676;7;Non neuron;CA1;left
61677;7;Non neuron;CA1;left
61678;7;PC CA1;CA1;left
61679;7;Uncalled;CA1;left
61680;7;Non neuron;CA1;left
61681;7;PC CA1;CA1;left
61682;7;Non neuron;CA1;left
61683;7;PC CA1;CA1;left
61684;7;Uncalled;CA1;left
61685;7;Uncalled;CA1;left
61686;7;PC CA1;CA1;left
61687;7;Non neuron;CA1;left
61688;7;Uncalled;CA1;left
61689;7;Uncalled;CA1;left
61690;7;Uncalled;CA1;left
61691;7;PC CA1;CA1;left
61692;7;Uncalled;CA1;left
61693;7;PC CA1;CA1;left
61694;7;Non neuron;CA1;left
61695;7;Uncalled;CA1;left
61696;7;Uncalled;CA1;left
61697;7;PC CA1;CA1;left
61698;7;Uncalled;CA1;left
61699;7;PC CA1;CA1;left
61700;7;PC CA1;CA1;left
61701;7;Uncalled;CA1;left
61702;7;PC CA1;CA1;left
61703;7;Uncalled;CA1;left
61704;7;Uncalled;CA1;left
61705;7;Non neuron;CA1;left
61706;7;Uncalled;CA1;left
61707;7;PC CA1;CA1;left
61708;7;PC CA1;CA1;left
61709;7;PC CA1;CA1;left
61710;7;Uncalled;CA1;left
61711;7;Uncalled;CA1;left
61712;7;PC CA1;CA1;left
61713;7;Uncalled;CA1;left
61714;7;Uncalled;CA1;left
61715;7;Uncalled;CA1;left
61716;7;Uncalled;CA1;left
61717;7;PC CA1;CA1;left
61718;7;Uncalled;CA1;left
61719;7;Uncalled;CA1;left
61720;7;PC CA1;CA1;left
61721;7;Uncalled;CA1;left
61722;7;Non neuron;CA1;left
61723;7;Non neuron;CA1;left
61724;7;IS3;CA1;left
61725;7;Non neuron;CA1;left
61726;7;Non neuron;CA1;left
61727;7;Uncalled;CA1;left
61728;7;PC CA1;CA1;left
61729;7;Uncalled;CA1;left
61730;7;Uncalled;CA1;left
61731;7;Uncalled;CA1;left
61732;7;PC CA1;CA1;left
61733;7;PC CA1;CA1;left
61734;7;Uncalled;CA1;left
61735;7;Uncalled;CA1;left
61736;7;Uncalled;CA1;left
61737;7;Uncalled;CA1;left
61738;7;PC CA1;CA1;left
61739;7;Uncalled;CA1;left
61740;7;Uncalled;CA1;left
61741;7;Uncalled;CA1;left
61742;7;Uncalled;CA1;left
61743;7;Uncalled;CA1;left
61744;7;Uncalled;CA1;left
61745;7;Uncalled;CA1;left
61746;7;Non neuron;CA1;left
61747;7;PC CA1;CA1;left
61748;7;Uncalled;CA1;left
61749;7;Non neuron;CA1;left
61750;7;PC CA1;CA1;left
61751;7;Non neuron;CA1;left
61752;7;Uncalled;CA1;left
61753;7;PC CA1;CA1;left
61754;7;Uncalled;CA1;left
61755;7;PC CA1;CA1;left
61756;7;Non neuron;CA1;left
61757;7;Uncalled;CA1;left
61758;7;Non neuron;CA1;left
61759;7;PC CA1;CA1;left
61760;7;Non neuron;CA1;left
61761;7;PC CA1;CA1;left
61762;7;Uncalled;CA1;left
61763;7;Non neuron;CA1;left
61764;7;Non neuron;CA1;left
61765;7;Uncalled;CA1;left
61766;7;Uncalled;CA1;left
61767;7;Non neuron;CA1;left
61768;7;Non neuron;CA1;left
61769;7;PC CA1;CA1;left
61770;7;Uncalled;CA1;left
61771;7;Uncalled;CA1;left
61772;7;Non neuron;CA1;left
61773;7;PC CA1;CA1;left
61774;7;Non neuron;CA1;left
61775;7;Non neuron;CA1;left
61776;7;Uncalled;CA1;left
61777;7;PC CA1;CA1;left
61778;7;Uncalled;CA1;left
61779;7;Uncalled;CA1;left
61780;7;Non neuron;CA1;left
61781;7;Uncalled;CA1;left
61782;7;Uncalled;CA1;left
61783;7;PC CA1;CA1;left
61784;7;Non neuron;CA1;left
61785;7;Uncalled;CA1;left
61786;7;Uncalled;CA1;left
61787;7;Uncalled;CA1;left
61788;7;Non neuron;CA1;left
61789;7;PC CA1;CA1;left
61790;7;PC CA1;CA1;left
61791;7;Uncalled;CA1;left
61792;7;PC CA1;CA1;left
61793;7;Uncalled;CA1;left
61794;7;Non neuron;CA1;left
61795;7;Non neuron;CA1;left
61796;7;Uncalled;CA1;left
61797;7;Uncalled;CA1;left
61798;7;Non neuron;CA1;left
61799;7;PC other;CA1;left
61800;7;PC CA1;CA1;left
61801;7;Uncalled;CA1;left
61802;7;Uncalled;CA1;left
61803;7;Non neuron;CA1;left
61804;7;Uncalled;CA1;left
61805;7;PC CA1;CA1;left
61806;7;Hippocamposeptal;CA1;left
61807;7;Non neuron;CA1;left
61808;7;Uncalled;CA1;left
61809;7;Non neuron;CA1;left
61810;7;PC CA1;CA1;left
61811;7;Uncalled;CA1;left
61812;7;PC other;CA1;left
61813;7;PC CA1;CA1;left
61814;7;Uncalled;CA1;left
61815;7;Uncalled;CA1;left
61816;7;Non neuron;CA1;left
61817;7;Non neuron;CA1;left
61818;7;Uncalled;CA1;left
61819;7;Uncalled;CA1;left
61820;7;Radiatum retrohip;CA1;left
61821;7;Uncalled;CA1;left
61822;7;Uncalled;CA1;left
61823;7;Non neuron;CA1;left
61824;7;Uncalled;CA1;left
61825;7;Uncalled;CA1;left
61826;7;Uncalled;CA1;left
61827;7;IS1;CA1;left
61828;7;Hippocamposeptal;CA1;left
61829;7;Uncalled;CA1;left
61830;7;Non neuron;CA1;left
61831;7;PC CA1;CA1;left
61832;7;PC CA1;CA1;left
61833;7;PC CA1;CA1;left
61834;7;Uncalled;CA1;left
61835;7;Non neuron;CA1;left
61836;7;Uncalled;CA1;left
61837;7;Uncalled;CA1;left
61838;7;Non neuron;CA1;left
61839;7;Uncalled;CA1;left
61840;7;PC CA1;CA1;left
61841;7;Uncalled;CA1;left
61842;7;Uncalled;CA1;left
61843;7;Uncalled;CA1;left
61844;7;Uncalled;CA1;left
61845;7;Non neuron;CA1;left
61846;7;Uncalled;CA1;left
61847;7;Uncalled;CA1;left
61848;7;Non neuron;CA1;left
61849;7;PC CA1;CA1;left
61850;7;Uncalled;CA1;left
61851;7;Non neuron;CA1;left
61852;7;Non neuron;CA1;left
61853;7;Non neuron;CA1;left
61854;7;PC CA1;CA1;left
61855;7;Uncalled;CA1;left
61856;7;Uncalled;CA1;left
61857;7;Uncalled;CA1;left
61858;7;PC CA1;CA1;left
61859;7;PC CA1;CA1;left
61860;7;Uncalled;CA1;left
61861;7;Uncalled;CA1;left
61862;7;PC CA1;CA1;left
61863;7;Non neuron;CA1;left
61864;7;Uncalled;CA1;left
61865;7;PC CA1;CA1;left
61866;7;Non neuron;CA1;left
61867;7;PC CA1;CA1;left
61868;7;MGE NGF/IVY;CA1;left
61869;7;PC CA1;CA1;left
61870;7;PC CA1;CA1;left
61871;7;Uncalled;CA1;left
61872;7;Uncalled;CA1;left
61873;7;Uncalled;CA1;left
61874;7;PC CA1;CA1;left
61875;7;Uncalled;CA1;left
61876;7;Uncalled;CA1;left
61877;7;PC CA1;CA1;left
61878;7;Uncalled;CA1;left
61879;7;Non neuron;CA1;left
61880;7;Uncalled;CA1;left
61881;7;PC CA1;CA1;left
61882;7;PC CA1;CA1;left
61883;7;Uncalled;CA1;left
61884;7;Uncalled;CA1;left
61885;7;Non neuron;CA1;left
61886;7;PC CA1;CA1;left
61887;7;Uncalled;CA1;left
61888;7;Non neuron;CA1;left
61889;7;Non neuron;CA1;left
61890;7;Uncalled;CA1;left
61891;7;PC CA1;CA1;left
61892;7;Uncalled;CA1;left
61893;7;Uncalled;CA1;left
61894;7;CGE NGF;CA1;left
61895;7;PC CA1;CA1;left
61896;7;Non neuron;CA1;left
61897;7;Non neuron;CA1;left
61898;7;PC CA1;CA1;left
61899;7;Uncalled;CA1;left
61900;7;Non neuron;CA1;left
61901;7;PC CA1;CA1;left
61902;7;Uncalled;CA1;left
61903;7;PC CA1;CA1;left
61904;7;PC CA1;CA1;left
61905;7;Non neuron;CA1;left
61906;7;PC CA1;CA1;left
61907;7;Non neuron;CA1;left
61908;7;Uncalled;CA1;left
61909;7;Uncalled;CA1;left
61910;7;Uncalled;CA1;left
61911;7;Uncalled;CA1;left
61912;7;Non neuron;CA1;left
61913;7;Uncalled;CA1;left
61914;7;Uncalled;CA1;left
61915;7;PC CA1;CA1;left
61916;7;PC CA1;CA1;left
61917;7;PC CA1;CA1;left
61918;7;PC CA1;CA1;left
61919;7;Uncalled;CA1;left
61920;7;Uncalled;CA1;left
61921;7;Uncalled;CA1;left
61922;7;Uncalled;CA1;left
61923;7;Uncalled;CA1;left
61924;7;Uncalled;CA1;left
61925;7;IS3;CA1;left
61926;7;PC CA1;CA1;left
61927;7;Uncalled;CA1;left
61928;7;Uncalled;CA1;left
61929;7;PC CA1;CA1;left
61930;7;PC CA1;CA1;left
61931;7;Non neuron;CA1;left
61932;7;Non neuron;CA1;left
61933;7;Non neuron;CA1;left
61934;7;PC CA1;CA1;left
61935;7;Uncalled;CA1;left
61936;7;Uncalled;CA1;left
61937;7;Non neuron;CA1;left
61938;7;Uncalled;CA1;left
61939;7;PC CA1;CA1;left
61940;7;Non neuron;CA1;left
61941;7;Non neuron;CA1;left
61942;7;Uncalled;CA1;left
61943;7;PC CA1;CA1;left
61944;7;Uncalled;CA1;left
61945;7;Non neuron;CA1;left
61946;7;PC CA1;CA1;left
61947;7;Non neuron;CA1;left
61948;7;Uncalled;CA1;left
61949;7;Uncalled;CA1;left
61950;7;PC CA1;CA1;left
61951;7;Uncalled;CA1;left
61952;7;Uncalled;CA1;left
61953;7;Uncalled;CA1;left
61954;7;Non neuron;CA1;left
61955;7;Uncalled;CA1;left
61956;7;PC CA1;CA1;left
61957;7;Non neuron;CA1;left
61958;7;PC CA1;CA1;left
61959;7;PC CA1;CA1;left
61960;7;Non neuron;CA1;left
61961;7;Uncalled;CA1;left
61962;7;Non neuron;CA1;left
61963;7;Non neuron;CA1;left
61964;7;Non neuron;CA1;left
61965;7;PC CA1;CA1;left
61966;7;Uncalled;CA1;left
61967;7;Uncalled;CA1;left
61968;7;Uncalled;CA1;left
61969;7;Uncalled;CA1;left
61970;7;Radiatum retrohip;CA1;left
61971;7;Non neuron;CA1;left
61972;7;Uncalled;CA1;left
61973;7;PC CA1;CA1;left
61974;7;Uncalled;CA1;left
61975;7;Non neuron;CA1;left
61976;7;PC CA1;CA1;left
61977;7;Uncalled;CA1;left
61978;7;Uncalled;CA1;left
61979;7;Uncalled;CA1;left
61980;7;PC CA1;CA1;left
61981;7;PC CA1;CA1;left
61982;7;Uncalled;CA1;left
61983;7;PC CA1;CA1;left
61984;7;Uncalled;CA1;left
61985;7;CGE NGF;CA1;left
61986;7;Uncalled;CA1;left
61987;7;PC CA1;CA1;left
61988;7;PC CA1;CA1;left
61989;7;Non neuron;CA1;left
61990;7;Non neuron;CA1;left
61991;7;Uncalled;CA1;left
61992;7;Uncalled;CA1;left
61993;7;Uncalled;CA1;left
61994;7;Uncalled;CA1;left
61995;7;Non neuron;CA1;left
61996;7;Uncalled;CA1;left
61997;7;PC CA1;CA1;left
61998;7;Uncalled;CA1;left
61999;7;Non neuron;CA1;left
62000;7;Uncalled;CA1;left
62001;7;PC CA1;CA1;left
62002;7;PC CA1;CA1;left
62003;7;Uncalled;CA1;left
62004;7;Uncalled;CA1;left
62005;7;Uncalled;CA1;left
62006;7;Uncalled;CA1;left
62007;7;Uncalled;CA1;left
62008;7;CGE NGF;CA1;left
62009;7;Non neuron;CA1;left
62010;7;PC CA1;CA1;left
62011;7;Uncalled;CA1;left
62012;7;Uncalled;CA1;left
62013;7;Uncalled;CA1;left
62014;7;Uncalled;CA1;left
62015;7;Uncalled;CA1;left
62016;7;PC CA1;CA1;left
62017;7;IS1;CA1;left
62018;7;Uncalled;CA1;left
62019;7;Uncalled;CA1;left
62020;7;Uncalled;CA1;left
62021;7;Uncalled;CA1;left
62022;7;Uncalled;CA1;left
62023;7;Uncalled;CA1;left
62024;7;Non neuron;CA1;left
62025;7;PC CA1;CA1;left
62026;7;PC CA1;CA1;left
62027;7;Non neuron;CA1;left
62028;7;PC CA1;CA1;left
62029;7;Uncalled;CA1;left
62030;7;Uncalled;CA1;left
62031;7;Uncalled;CA1;left
62032;7;Uncalled;CA1;left
62033;7;PC CA1;CA1;left
62034;7;PC CA1;CA1;left
62035;7;Uncalled;CA1;left
62036;7;Uncalled;CA1;left
62037;7;Non neuron;CA1;left
62038;7;Non neuron;CA1;left
62039;7;Uncalled;CA1;left
62040;7;PC CA1;CA1;left
62041;7;Uncalled;CA1;left
62042;7;Uncalled;CA1;left
62043;7;PC CA1;CA1;left
62044;7;Non neuron;CA1;left
62045;7;Uncalled;CA1;left
62046;7;Non neuron;CA1;left
62047;7;Non neuron;CA1;left
62048;7;PC CA1;CA1;left
62049;7;Non neuron;CA1;left
62050;7;Non neuron;CA1;left
62051;7;PC CA1;CA1;left
62052;7;Basket;CA1;left
62053;7;Non neuron;CA1;left
62054;7;PC CA1;CA1;left
62055;7;Uncalled;CA1;left
62056;7;Uncalled;CA1;left
62057;7;PC CA1;CA1;left
62058;7;Uncalled;CA1;left
62059;7;Non neuron;CA1;left
62060;7;Uncalled;CA1;left
62061;7;PC CA1;CA1;left
62062;7;Uncalled;CA1;left
62063;7;Uncalled;CA1;left
62064;7;Uncalled;CA1;left
62065;7;PC CA1;CA1;left
62066;7;Uncalled;CA1;left
62067;7;Non neuron;CA1;left
62068;7;Uncalled;CA1;left
62069;7;Uncalled;CA1;left
62070;7;PC CA1;CA1;left
62071;7;PC CA1;CA1;left
62072;7;PC CA1;CA1;left
62073;7;PC CA1;CA1;left
62074;7;Uncalled;CA1;left
62075;7;Non neuron;CA1;left
62076;7;Uncalled;CA1;left
62077;7;Non neuron;CA1;left
62078;7;Uncalled;CA1;left
62079;7;Non neuron;CA1;left
62080;7;IS3;CA1;left
62081;7;Non neuron;CA1;left
62082;7;IS1;CA1;left
62083;7;Uncalled;CA1;left
62084;7;Uncalled;CA1;left
62085;7;Non neuron;CA1;left
62086;7;Uncalled;CA1;left
62087;7;Uncalled;CA1;left
62088;7;PC CA1;CA1;left
62089;7;Uncalled;CA1;left
62090;7;Uncalled;CA1;left
62091;7;Uncalled;CA1;left
62092;7;O/LM;CA1;left
62093;7;Non neuron;CA1;left
62094;7;Uncalled;CA1;left
62095;7;PC CA1;CA1;left
62096;7;Uncalled;CA1;left
62097;7;Uncalled;CA1;left
62098;7;PC CA1;CA1;left
62099;7;PC CA1;CA1;left
62100;7;Uncalled;CA1;left
62101;7;Non neuron;CA1;left
62102;7;Non neuron;CA1;left
62103;7;O/LM;CA1;left
62104;7;PC CA1;CA1;left
62105;7;Uncalled;CA1;left
62106;7;Uncalled;CA1;left
62107;7;Uncalled;CA1;left
62108;7;Uncalled;CA1;left
62109;7;Uncalled;CA1;left
62110;7;PC CA1;CA1;left
62111;7;Uncalled;CA1;left
62112;7;Non neuron;CA1;left
62113;7;Uncalled;CA1;left
62114;7;Non neuron;CA1;left
62115;7;Uncalled;CA1;left
62116;7;PC CA1;CA1;left
62117;7;Non neuron;CA1;left
62118;7;Uncalled;CA1;left
62119;7;Uncalled;CA1;left
62120;7;Uncalled;CA1;left
62121;7;Uncalled;CA1;left
62122;7;PC CA1;CA1;left
62123;7;Non neuron;CA1;left
62124;7;Non neuron;CA1;left
62125;7;Non neuron;CA1;left
62126;7;Non neuron;CA1;left
62127;7;Uncalled;CA1;left
62128;7;Uncalled;CA1;left
62129;7;Uncalled;CA1;left
62130;7;Uncalled;CA1;left
62131;7;PC CA1;CA1;left
62132;7;Uncalled;CA1;left
62133;7;Uncalled;CA1;left
62134;7;PC CA1;CA1;left
62135;7;Uncalled;CA1;left
62136;7;Non neuron;CA1;left
62137;7;Non neuron;CA1;left
62138;7;Uncalled;CA1;left
62139;7;Uncalled;CA1;left
62140;7;PC CA1;CA1;left
62141;7;Non neuron;CA1;left
62142;7;PC CA1;CA1;left
62143;7;PC CA1;CA1;left
62144;7;Non neuron;CA1;left
62145;7;Non neuron;CA1;left
62146;7;Uncalled;CA1;left
62147;7;PC CA1;CA1;left
62148;7;Uncalled;CA1;left
62149;7;Uncalled;CA1;left
62150;7;PC CA1;CA1;left
62151;7;Uncalled;CA1;left
62152;7;Non neuron;CA1;left
62153;7;Uncalled;CA1;left
62154;7;Uncalled;CA1;left
62155;7;Non neuron;CA1;left
62156;7;Non neuron;CA1;left
62157;7;Uncalled;CA1;left
62158;7;PC CA1;CA1;left
62159;7;Uncalled;CA1;left
62160;7;Non neuron;CA1;left
62161;7;Non neuron;CA1;left
62162;7;Uncalled;CA1;left
62163;7;PC CA1;CA1;left
62164;7;Uncalled;CA1;left
62165;7;Uncalled;CA1;left
62166;7;Non neuron;CA1;left
62167;7;PC CA1;CA1;left
62168;7;PC CA1;CA1;left
62169;7;Uncalled;CA1;left
62170;7;Uncalled;CA1;left
62171;7;PC CA1;CA1;left
62172;7;PC CA1;CA1;left
62173;7;Uncalled;CA1;left
62174;7;PC CA1;CA1;left
62175;7;Uncalled;CA1;left
62176;7;Uncalled;CA1;left
62177;7;Uncalled;CA1;left
62178;7;Non neuron;CA1;left
62179;7;PC CA1;CA1;left
62180;7;Uncalled;CA1;left
62181;7;Uncalled;CA1;left
62182;7;Uncalled;CA1;left
62183;7;Cck Cxcl14+;CA1;left
62184;7;Uncalled;CA1;left
62185;7;Non neuron;CA1;left
62186;7;Non neuron;CA1;left
62187;7;Uncalled;CA1;left
62188;7;PC CA1;CA1;left
62189;7;PC CA1;CA1;left
62190;7;PC CA1;CA1;left
62191;7;Uncalled;CA1;left
62192;7;PC CA1;CA1;left
62193;7;Non neuron;CA1;left
62194;7;Uncalled;CA1;left
62195;7;Uncalled;CA1;left
62196;7;Uncalled;CA1;left
62197;7;Uncalled;CA1;left
62198;7;PC CA1;CA1;left
62199;7;PC CA1;CA1;left
62200;7;Uncalled;CA1;left
62201;7;Non neuron;CA1;left
62202;7;Uncalled;CA1;left
62203;7;Uncalled;CA1;left
62204;7;Uncalled;CA1;left
62205;7;Uncalled;CA1;left
62206;7;Uncalled;CA1;left
62207;7;Uncalled;CA1;left
62208;7;Uncalled;CA1;left
62209;7;PC CA1;CA1;left
62210;7;Radiatum retrohip;CA1;left
62211;7;Non neuron;CA1;left
62212;7;Non neuron;CA1;left
62213;7;Uncalled;CA1;left
62214;7;PC CA1;CA1;left
62215;7;PC CA1;CA1;left
62216;7;Uncalled;CA1;left
62217;7;Non neuron;CA1;left
62218;7;Uncalled;CA1;left
62219;7;Non neuron;CA1;left
62220;7;Uncalled;CA1;left
62221;7;Uncalled;CA1;left
62222;7;PC CA1;CA1;left
62223;7;Uncalled;CA1;left
62224;7;Uncalled;CA1;left
62225;7;PC CA1;CA1;left
62226;7;Uncalled;CA1;left
62227;7;Uncalled;CA1;left
62228;7;PC CA1;CA1;left
62229;7;PC CA1;CA1;left
62230;7;Uncalled;CA1;left
62231;7;PC CA1;CA1;left
62232;7;Uncalled;CA1;left
62233;7;Uncalled;CA1;left
62234;7;PC CA1;CA1;left
62235;7;Uncalled;CA1;left
62236;7;PC CA1;CA1;left
62237;7;O/LM;CA1;left
62238;7;Uncalled;CA1;left
62239;7;CGE NGF;CA1;left
62240;7;Uncalled;CA1;left
62241;7;PC CA1;CA1;left
62242;7;Uncalled;CA1;left
62243;7;Uncalled;CA1;left
62244;7;Uncalled;CA1;left
62245;7;Uncalled;CA1;left
62246;7;Uncalled;CA1;left
62247;7;Uncalled;CA1;left
62248;7;Uncalled;CA1;left
62249;7;PC CA1;CA1;left
62250;7;PC CA1;CA1;left
62251;7;Uncalled;CA1;left
62252;7;Uncalled;CA1;left
62253;7;PC CA1;CA1;left
62254;7;Uncalled;CA1;left
62255;7;Non neuron;CA1;left
62256;7;Uncalled;CA1;left
62257;7;PC CA1;CA1;left
62258;7;Non neuron;CA1;left
62259;7;Uncalled;CA1;left
62260;7;Uncalled;CA1;left
62261;7;Uncalled;CA1;left
62262;7;Uncalled;CA1;left
62263;7;Uncalled;CA1;left
62264;7;PC CA1;CA1;left
62265;7;PC CA1;CA1;left
62266;7;O/LM;CA1;left
62267;7;Non neuron;CA1;left
62268;7;PC CA1;CA1;left
62269;7;Uncalled;CA1;left
62270;7;PC CA1;CA1;left
62271;7;Uncalled;CA1;left
62272;7;Uncalled;CA1;left
62273;7;PC CA1;CA1;left
62274;7;PC CA1;CA1;left
62275;7;PC CA1;CA1;left
62276;7;PC CA1;CA1;left
62277;7;PC CA1;CA1;left
62278;7;Non neuron;CA1;left
62279;7;Uncalled;CA1;left
62280;7;Uncalled;CA1;left
62281;7;Uncalled;CA1;left
62282;7;Uncalled;CA1;left
62283;7;Non neuron;CA1;left
62284;7;PC CA1;CA1;left
62285;7;Uncalled;CA1;left
62286;7;Non neuron;CA1;left
62287;7;Uncalled;CA1;left
62288;7;Uncalled;CA1;left
62289;7;Uncalled;CA1;left
62290;7;Uncalled;CA1;left
62291;7;PC CA1;CA1;left
62292;7;Uncalled;CA1;left
62293;7;Uncalled;CA1;left
62294;7;PC CA1;CA1;left
62295;7;Uncalled;CA1;left
62296;7;Uncalled;CA1;left
62297;7;Uncalled;CA1;left
62298;7;Uncalled;CA1;left
62299;7;PC CA1;CA1;left
62300;7;Uncalled;CA1;left
62301;7;Uncalled;CA1;left
62302;7;Uncalled;CA1;left
62303;7;Uncalled;CA1;left
62304;7;PC CA1;CA1;left
62305;7;Uncalled;CA1;left
62306;7;Uncalled;CA1;left
62307;7;Non neuron;CA1;left
62308;7;PC CA1;CA1;left
62309;7;Uncalled;CA1;left
62310;7;PC CA1;CA1;left
62311;7;PC other;CA1;left
62312;7;Non neuron;CA1;left
62313;7;Non neuron;CA1;left
62314;7;Non neuron;CA1;left
62315;7;Uncalled;CA1;left
62316;7;Uncalled;CA1;left
62317;7;PC CA1;CA1;left
62318;7;PC CA1;CA1;left
62319;7;Uncalled;CA1;left
62320;7;Non neuron;CA1;left
62321;7;Non neuron;CA1;left
62322;7;Non neuron;CA1;left
62323;7;Uncalled;CA1;left
62324;7;PC CA1;CA1;left
62325;7;PC CA1;CA1;left
62326;7;PC CA1;CA1;left
62327;7;Uncalled;CA1;left
62328;7;Uncalled;CA1;left
62329;7;Uncalled;CA1;left
