label;Anatomy;region_name;hemisphere;case_id;node_set_id;local_label;node_id;seg_label;x;y;z;graph_seed;node_count;node_hash;degree_export_k20;strength_export_k20;KMeans_k20_c16_s0_Clustering;degree_export_k40;strength_export_k40;KMeans_k40_c16_s0_Clustering
10166;left_module_16;UPENN-GBM-00013_11 node 10165;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10166;10165;4;154;182;101;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;6.485485;16;7;7.6308483;16
10167;left_module_11;UPENN-GBM-00013_11 node 10166;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10167;10166;2;155;145;96;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;5;3.2857175;11;8;6.4741683;11
10168;left_module_11;UPENN-GBM-00013_11 node 10167;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10168;10167;2;155;146;96;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;4.2885823;11;9;6.1034643;11
10169;left_module_11;UPENN-GBM-00013_11 node 10168;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10169;10168;2;155;146;97;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;3.0923501;11;11;7.1081907;11
10170;left_module_11;UPENN-GBM-00013_11 node 10169;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10170;10169;2;155;147;90;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;4.5610239;11;10;5.1266229;11
10171;left_module_11;UPENN-GBM-00013_11 node 10170;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10171;10170;2;155;147;91;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;3.8499206;11;7;3.2710544;11
10172;left_module_11;UPENN-GBM-00013_11 node 10171;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10172;10171;2;155;147;92;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;3.6700867;11;10;4.3665781;11
10173;left_module_11;UPENN-GBM-00013_11 node 10172;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10173;10172;2;155;147;93;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;3.1302192;11;10;4.4591617;11
10174;left_module_11;UPENN-GBM-00013_11 node 10173;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10174;10173;2;155;147;94;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;2.7033647;11;9;3.8222872;11
10175;left_module_11;UPENN-GBM-00013_11 node 10174;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10175;10174;2;155;147;95;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;4.4542873;11;8;5.1337611;11
10176;left_module_3;UPENN-GBM-00013_11 node 10175;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10176;10175;2;155;147;96;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;5.5849882;3;11;5.9323681;3
10177;left_module_3;UPENN-GBM-00013_11 node 10176;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10177;10176;2;155;147;97;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;2.838001;3;8;4.3743341;3
10178;left_module_3;UPENN-GBM-00013_11 node 10177;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10178;10177;2;155;147;98;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;3.9293239;3;6;4.6191768;3
10179;left_module_11;UPENN-GBM-00013_11 node 10178;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10179;10178;2;155;148;90;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;5.5592297;11;9;4.4172844;11
10180;left_module_11;UPENN-GBM-00013_11 node 10179;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10180;10179;2;155;148;91;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;3.1730534;11;12;5.1182586;11
10181;left_module_3;UPENN-GBM-00013_11 node 10180;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10181;10180;2;155;148;92;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;14;5.0939147;3;8;3.3100654;3
10182;left_module_3;UPENN-GBM-00013_11 node 10181;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10182;10181;2;155;148;93;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;4.1936618;3;10;4.2640888;3
10183;left_module_11;UPENN-GBM-00013_11 node 10182;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10183;10182;2;155;148;94;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;2.6584577;11;13;6.261184;11
10184;left_module_11;UPENN-GBM-00013_11 node 10183;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10184;10183;2;155;148;95;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;5.6648518;11;7;3.9530229;11
10185;left_module_3;UPENN-GBM-00013_11 node 10184;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10185;10184;2;155;148;96;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;5.5692448;3;11;5.5564908;3
10186;left_module_3;UPENN-GBM-00013_11 node 10185;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10186;10185;2;155;148;97;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;7.730276;3;9;5.9293402;3
10187;left_module_3;UPENN-GBM-00013_11 node 10186;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10187;10186;2;155;148;98;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;4.6112532;3;5;3.4901622;3
10188;left_module_11;UPENN-GBM-00013_11 node 10187;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10188;10187;2;155;149;90;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;2.8165637;11;10;4.6370233;11
10189;left_module_3;UPENN-GBM-00013_11 node 10188;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10189;10188;2;155;149;91;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;4.2909461;3;14;5.898842;3
10190;left_module_3;UPENN-GBM-00013_11 node 10189;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10190;10189;2;155;149;92;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;3.2454945;3;11;4.6625475;3
10191;left_module_3;UPENN-GBM-00013_11 node 10190;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10191;10190;2;155;149;93;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;4.2587682;3;13;5.3052688;3
10192;left_module_3;UPENN-GBM-00013_11 node 10191;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10192;10191;2;155;149;94;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;4.8051696;3;11;5.4096359;3
10193;left_module_11;UPENN-GBM-00013_11 node 10192;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10193;10192;2;155;149;95;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;5.053402;11;12;6.463355;11
10194;left_module_3;UPENN-GBM-00013_11 node 10193;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10194;10193;2;155;149;96;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;3.7666946;3;11;4.631903;3
10195;left_module_3;UPENN-GBM-00013_11 node 10194;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10195;10194;2;155;149;97;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;6.4691589;3;8;4.7508601;3
10196;left_module_3;UPENN-GBM-00013_11 node 10195;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10196;10195;2;155;149;98;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;6.5645768;3;8;4.4049458;3
10197;left_module_11;UPENN-GBM-00013_11 node 10196;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10197;10196;2;155;150;90;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;3.4450731;11;9;4.2227716;11
10198;left_module_3;UPENN-GBM-00013_11 node 10197;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10198;10197;2;155;150;91;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;2.9885779;3;9;3.524847;3
10199;left_module_3;UPENN-GBM-00013_11 node 10198;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10199;10198;2;155;150;92;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;2.9858526;3;12;5.1951859;3
10200;left_module_3;UPENN-GBM-00013_11 node 10199;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10200;10199;2;155;150;93;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;4.2728646;3;11;4.7191956;3
10201;left_module_3;UPENN-GBM-00013_11 node 10200;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10201;10200;2;155;150;94;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;5.4865133;3;9;4.6168851;3
10202;left_module_11;UPENN-GBM-00013_11 node 10201;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10202;10201;2;155;150;95;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;3.4555035;11;9;4.6225466;11
10203;left_module_3;UPENN-GBM-00013_11 node 10202;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10203;10202;2;155;150;96;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;4.7034031;3;11;4.7694156;3
10204;left_module_3;UPENN-GBM-00013_11 node 10203;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10204;10203;2;155;150;97;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;4.7740201;3;10;6.1390726;3
10205;left_module_3;UPENN-GBM-00013_11 node 10204;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10205;10204;2;155;150;98;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;4.423791;3;8;4.2281983;3
10206;left_module_11;UPENN-GBM-00013_11 node 10205;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10206;10205;2;155;151;89;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;2.2585548;11;10;4.2710584;11
10207;left_module_11;UPENN-GBM-00013_11 node 10206;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10207;10206;2;155;151;90;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;3.2731102;11;10;4.2592173;11
10208;left_module_3;UPENN-GBM-00013_11 node 10207;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10208;10207;2;155;151;91;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;3.8246065;3;14;5.7009962;3
10209;left_module_3;UPENN-GBM-00013_11 node 10208;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10209;10208;2;155;151;92;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;3.249335;3;7;3.0132994;3
10210;left_module_3;UPENN-GBM-00013_11 node 10209;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10210;10209;2;155;151;93;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;3.1360999;3;11;4.564506;3
10211;left_module_11;UPENN-GBM-00013_11 node 10210;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10211;10210;2;155;151;94;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;5.9718617;11;8;5.1140078;11
10212;left_module_11;UPENN-GBM-00013_11 node 10211;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10212;10211;2;155;151;95;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;3.9753639;11;8;5.2317901;11
10213;left_module_3;UPENN-GBM-00013_11 node 10212;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10213;10212;2;155;151;96;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;4.7492173;3;12;5.9487724;3
10214;left_module_3;UPENN-GBM-00013_11 node 10213;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10214;10213;2;155;151;97;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;2.8210996;3;14;6.6465765;3
10215;left_module_3;UPENN-GBM-00013_11 node 10214;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10215;10214;2;155;151;98;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;5.2853901;3;12;5.9386805;3
10216;left_module_11;UPENN-GBM-00013_11 node 10215;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10216;10215;2;155;152;89;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;2.5983442;11;14;5.7568369;11
10217;left_module_3;UPENN-GBM-00013_11 node 10216;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10217;10216;2;155;152;90;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;3.5158418;3;12;4.8143362;3
10218;left_module_3;UPENN-GBM-00013_11 node 10217;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10218;10217;2;155;152;91;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;3.7959567;3;11;4.7569363;3
10219;left_module_3;UPENN-GBM-00013_11 node 10218;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10219;10218;2;155;152;92;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;4.7845926;3;13;5.9674285;3
10220;left_module_3;UPENN-GBM-00013_11 node 10219;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10220;10219;2;155;152;93;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;4.2393923;3;8;3.3075223;3
10221;left_module_11;UPENN-GBM-00013_11 node 10220;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10221;10220;2;155;152;94;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;4.1177026;11;9;4.5944123;11
10222;left_module_11;UPENN-GBM-00013_11 node 10221;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10222;10221;2;155;152;95;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;3.4979587;11;12;6.018206;11
10223;left_module_3;UPENN-GBM-00013_11 node 10222;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10223;10222;2;155;152;96;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;4.0429314;3;12;5.3038606;3
10224;left_module_3;UPENN-GBM-00013_11 node 10223;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10224;10223;2;155;152;97;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;16;7.4599816;3;13;8.164796;3
10225;left_module_11;UPENN-GBM-00013_11 node 10224;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10225;10224;2;155;153;88;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;2.8991088;11;9;3.7703226;11
10226;left_module_11;UPENN-GBM-00013_11 node 10225;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10226;10225;2;155;153;89;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;4.8961254;11;13;5.8077732;11
10227;left_module_3;UPENN-GBM-00013_11 node 10226;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10227;10226;2;155;153;90;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;14;4.8922898;3;12;4.8022618;3
10228;left_module_3;UPENN-GBM-00013_11 node 10227;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10228;10227;2;155;153;91;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;4.3710534;3;10;4.7101728;3
10229;left_module_3;UPENN-GBM-00013_11 node 10228;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10229;10228;2;155;153;92;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;20;7.6270263;3;13;5.6533706;3
10230;left_module_3;UPENN-GBM-00013_11 node 10229;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10230;10229;2;155;153;93;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;4.1414867;3;11;5.1824166;3
10231;left_module_3;UPENN-GBM-00013_11 node 10230;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10231;10230;2;155;153;94;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;5.2329785;3;10;5.2068136;3
10232;left_module_3;UPENN-GBM-00013_11 node 10231;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10232;10231;2;155;153;95;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;16;6.1146917;3;10;4.4896096;3
10233;left_module_3;UPENN-GBM-00013_11 node 10232;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10233;10232;2;155;153;96;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;4.2612148;3;13;6.9130189;3
10234;left_module_11;UPENN-GBM-00013_11 node 10233;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10234;10233;2;155;154;87;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;3.9024207;11;10;4.4991516;11
10235;left_module_11;UPENN-GBM-00013_11 node 10234;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10235;10234;2;155;154;88;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;6;2.5857651;11;10;4.5952506;11
10236;left_module_11;UPENN-GBM-00013_11 node 10235;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10236;10235;2;155;154;89;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;4.0113846;11;8;3.4244119;11
10237;left_module_3;UPENN-GBM-00013_11 node 10236;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10237;10236;2;155;154;90;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;3.105041;3;7;3.3691701;3
10238;left_module_3;UPENN-GBM-00013_11 node 10237;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10238;10237;2;155;154;91;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;3.726594;3;10;4.5358376;3
10239;left_module_3;UPENN-GBM-00013_11 node 10238;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10239;10238;2;155;154;92;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;3.9253372;3;8;3.6056602;3
10240;left_module_3;UPENN-GBM-00013_11 node 10239;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10240;10239;2;155;154;93;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;3.7170788;3;13;6.2782183;3
10241;left_module_3;UPENN-GBM-00013_11 node 10240;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10241;10240;2;155;154;94;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;4.9161614;3;9;4.9052387;3
10242;left_module_3;UPENN-GBM-00013_11 node 10241;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10242;10241;2;155;154;95;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;4.8936237;3;11;5.4560609;3
10243;left_module_3;UPENN-GBM-00013_11 node 10242;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10243;10242;2;155;154;96;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;12;6.4558666;3;10;6.6350787;3
10244;left_module_11;UPENN-GBM-00013_11 node 10243;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10244;10243;2;155;155;86;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;3.3800602;11;10;3.8451944;11
10245;left_module_11;UPENN-GBM-00013_11 node 10244;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10245;10244;2;155;155;87;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;2.6765189;11;8;3.5437607;11
10246;left_module_11;UPENN-GBM-00013_11 node 10245;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10246;10245;2;155;155;88;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;4.9407336;11;10;4.3879689;11
10247;left_module_3;UPENN-GBM-00013_11 node 10246;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10247;10246;2;155;155;89;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;3.7677898;3;11;4.9825481;3
10248;left_module_3;UPENN-GBM-00013_11 node 10247;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10248;10247;2;155;155;90;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;4.6683748;3;8;4.0532296;3
10249;left_module_3;UPENN-GBM-00013_11 node 10248;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10249;10248;2;155;155;91;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;8;3.4405556;3;6;3.9965723;3
10250;left_module_3;UPENN-GBM-00013_11 node 10249;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10250;10249;2;155;155;92;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;11;4.2260057;3;6;2.8875371;3
10251;left_module_3;UPENN-GBM-00013_11 node 10250;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10251;10250;2;155;155;93;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;3.1825989;3;9;3.9110372;3
10252;left_module_8;UPENN-GBM-00013_11 node 10251;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10252;10251;2;155;155;94;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;7;3.4073443;8;9;5.4421882;8
10253;left_module_3;UPENN-GBM-00013_11 node 10252;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10253;10252;2;155;155;95;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;4.8878403;3;7;4.6821195;3
10254;left_module_3;UPENN-GBM-00013_11 node 10253;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10254;10253;2;155;155;96;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;5.1647473;3;8;5.3736533;3
10255;left_module_11;UPENN-GBM-00013_11 node 10254;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10255;10254;2;155;156;86;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;4.1211722;11;14;5.2693799;11
10256;left_module_11;UPENN-GBM-00013_11 node 10255;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10256;10255;2;155;156;87;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;10;3.723186;11;11;4.5091443;11
10257;left_module_11;UPENN-GBM-00013_11 node 10256;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10257;10256;2;155;156;88;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;9;3.69913;11;13;6.0630751;11
10258;left_module_3;UPENN-GBM-00013_11 node 10257;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10258;10257;2;155;156;89;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;14;5.4812398;3;18;8.4263488;3
10259;left_module_3;UPENN-GBM-00013_11 node 10258;left;UPENN-GBM-00013_11;UPENN-GBM-00013_11__n21760_s0;10259;10258;2;155;156;90;0;21760;ca408ea2661298e28e13bb5ef2736db1f5c4f37911e7b274e210cbd8530a6098;13;4.9925004;3;11;4.96897;3
